gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Afferent/Efferent Endothelial	B Cells	CCD_IC	CCD_PC	CNT	DCT	Dendritic Cells	Endothelial	Fibroblast	Glomerular Endothelial	IMCD_IC	IMCD_PC	LOH_ATL	LOH_CTAL	LOH_DTL1	LOH_DTL2	LOH_DTL3	LOH_MTAL	Macrophages	Mesangial Cells	Monocytes	OMCD_IC	OMCD_PC	PTS1	PTS2	PTS3	Parietal Endothelial	Pericytes	Podocyte	Satellite Glia	Schwann Cells	Sensory Neurons	Spinal Endothelial	Sympathetic Neurons	T Cells	VSMC
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-CS007F1C612	0.0	0.0	0.002	0.0	0.001	0.001	0.001	0.0	0.004	0.001	0.0	0.001	0.001	0.002	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.002	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-CS04534E61E	0.0	0.0	0.002	0.0	0.001	0.001	0.001	0.0	0.004	0.001	0.0	0.001	0.001	0.002	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.002	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-CS0C8B4ED97	0.0	0.0	0.002	0.0	0.001	0.001	0.001	0.0	0.004	0.001	0.0	0.001	0.001	0.002	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.002	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-CS0B24464AF	0.0	0.0	0.002	0.0	0.001	0.001	0.001	0.0	0.004	0.001	0.0	0.001	0.001	0.002	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.002	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS0430C8A78	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS0474E1C15	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS038A612D7	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS0BCB3D402	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS0EA023E51	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS01F00A48A	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS052641D5A	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS0F6BE4D47	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-CS059C42E4B	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-CS0D62B1695	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLSTN1	O94985	False	CSTN1_HUMAN		CPI-SS089FD09E6	0.027	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.039	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.039	0.0	0.0	0.0	0.002	0.001	0.002	0.092	0.001	0.015	0.155	0.572	0.328	0.238	0.31	0.0	0.004
CLSTN1	O94985	False	CSTN1_HUMAN		CPI-SS00A7733FA	0.027	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.039	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.039	0.0	0.0	0.0	0.002	0.001	0.002	0.092	0.001	0.015	0.155	0.572	0.328	0.238	0.31	0.0	0.004
CLSTN1	O94985	False	CSTN1_HUMAN		CPI-SS01A3AC839	0.027	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.039	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.039	0.0	0.0	0.0	0.002	0.001	0.002	0.092	0.001	0.015	0.155	0.572	0.328	0.238	0.31	0.0	0.004
CLSTN2	Q9H4D0	False	CSTN2_HUMAN		CPI-SS030383002	0.093	0.098	0.126	0.13	0.137	0.104	0.201	0.226	0.185	0.084	0.091	0.171	0.201	0.108	0.174	0.133	0.185	0.085	0.262	0.249	0.165	0.128	0.145	0.139	0.111	0.077	0.183	0.139	0.263	0.002	0.001	0.051	0.0	0.128	0.191	0.112
CLSTN2	Q9H4D0	False	CSTN2_HUMAN		CPI-SS08D228541	0.093	0.098	0.126	0.13	0.137	0.104	0.201	0.226	0.185	0.084	0.091	0.171	0.201	0.108	0.174	0.133	0.185	0.085	0.262	0.249	0.165	0.128	0.145	0.139	0.111	0.077	0.183	0.139	0.263	0.002	0.001	0.051	0.0	0.128	0.191	0.112
CLSTN2	Q9H4D0	False	CSTN2_HUMAN		CPI-SS07A1648FA	0.093	0.098	0.126	0.13	0.137	0.104	0.201	0.226	0.185	0.084	0.091	0.171	0.201	0.108	0.174	0.133	0.185	0.085	0.262	0.249	0.165	0.128	0.145	0.139	0.111	0.077	0.183	0.139	0.263	0.002	0.001	0.051	0.0	0.128	0.191	0.112
CLSTN3	Q9BQT9	False	CSTN3_HUMAN		CPI-SS0025DD588	0.0	0.011	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.005	0.003	0.003	0.0	0.0	0.0	0.002	0.001	0.052	0.008	0.249	0.0	0.0
CLSTN3	Q9BQT9	False	CSTN3_HUMAN		CPI-SS070231C73	0.0	0.011	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.005	0.003	0.003	0.0	0.0	0.0	0.002	0.001	0.052	0.008	0.249	0.0	0.0
CLSTN3	Q9BQT9	False	CSTN3_HUMAN		CPI-SS0841797A6	0.0	0.011	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.005	0.003	0.003	0.0	0.0	0.0	0.002	0.001	0.052	0.008	0.249	0.0	0.0
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS085E14488	0.154	0.002	0.01	0.037	0.008	0.007	0.005	0.022	0.029	0.13	0.01	0.054	0.012	0.008	0.019	0.025	0.021	0.004	0.007	0.144	0.005	0.005	0.062	0.001	0.001	0.001	0.358	0.059	0.289	0.38	0.614	0.025	0.102	0.021	0.003	0.129
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0193D81E1	0.154	0.002	0.01	0.037	0.008	0.007	0.005	0.022	0.029	0.13	0.01	0.054	0.012	0.008	0.019	0.025	0.021	0.004	0.007	0.144	0.005	0.005	0.062	0.001	0.001	0.001	0.358	0.059	0.289	0.38	0.614	0.025	0.102	0.021	0.003	0.129
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS05ACAFBD2	0.154	0.002	0.01	0.037	0.008	0.007	0.005	0.022	0.029	0.13	0.01	0.054	0.012	0.008	0.019	0.025	0.021	0.004	0.007	0.144	0.005	0.005	0.062	0.001	0.001	0.001	0.358	0.059	0.289	0.38	0.614	0.025	0.102	0.021	0.003	0.129
LRRTM1	Q86UE6	False	LRRT1_HUMAN		CPI-SS078CDAFB1	0.036	0.012	0.014	0.017	0.019	0.017	0.009	0.014	0.012	0.027	0.012	0.013	0.01	0.012	0.014	0.008	0.011	0.013	0.007	0.018	0.008	0.007	0.01	0.017	0.014	0.015	0.021	0.022	0.016	0.671	0.029	0.043	0.006	0.279	0.011	0.021
LRRTM1	Q86UE6	False	LRRT1_HUMAN		CPI-SS00290FA70	0.036	0.012	0.014	0.017	0.019	0.017	0.009	0.014	0.012	0.027	0.012	0.013	0.01	0.012	0.014	0.008	0.011	0.013	0.007	0.018	0.008	0.007	0.01	0.017	0.014	0.015	0.021	0.022	0.016	0.671	0.029	0.043	0.006	0.279	0.011	0.021
LRRTM1	Q86UE6	False	LRRT1_HUMAN		CPI-SS0CED4AFF9	0.036	0.012	0.014	0.017	0.019	0.017	0.009	0.014	0.012	0.027	0.012	0.013	0.01	0.012	0.014	0.008	0.011	0.013	0.007	0.018	0.008	0.007	0.01	0.017	0.014	0.015	0.021	0.022	0.016	0.671	0.029	0.043	0.006	0.279	0.011	0.021
LRRTM2	O43300	False	LRRT2_HUMAN		CPI-SS066948C65	0.141	0.008	0.011	0.013	0.009	0.005	0.008	0.013	0.048	0.13	0.037	0.021	0.012	0.005	0.019	0.012	0.016	0.003	0.012	0.07	0.012	0.009	0.013	0.026	0.033	0.053	0.108	0.011	0.198	0.003	0.005	0.096	0.0	0.011	0.012	0.042
LRRTM2	O43300	False	LRRT2_HUMAN		CPI-SS069FF2349	0.141	0.008	0.011	0.013	0.009	0.005	0.008	0.013	0.048	0.13	0.037	0.021	0.012	0.005	0.019	0.012	0.016	0.003	0.012	0.07	0.012	0.009	0.013	0.026	0.033	0.053	0.108	0.011	0.198	0.003	0.005	0.096	0.0	0.011	0.012	0.042
LRRTM2	O43300	False	LRRT2_HUMAN		CPI-SS0E980F38F	0.141	0.008	0.011	0.013	0.009	0.005	0.008	0.013	0.048	0.13	0.037	0.021	0.012	0.005	0.019	0.012	0.016	0.003	0.012	0.07	0.012	0.009	0.013	0.026	0.033	0.053	0.108	0.011	0.198	0.003	0.005	0.096	0.0	0.011	0.012	0.042
LRRTM3	Q86VH5	False	LRRT3_HUMAN		CPI-SS03B1C5B41	0.225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.272	0.0	0.0	0.0	0.0	0.0	0.0	0.227	0.0	0.181	0.023	0.004	0.042	0.0	0.001	0.0	0.087
LRRTM3	Q86VH5	False	LRRT3_HUMAN		CPI-SS0668FAE44	0.225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.272	0.0	0.0	0.0	0.0	0.0	0.0	0.227	0.0	0.181	0.023	0.004	0.042	0.0	0.001	0.0	0.087
LRRTM3	Q86VH5	False	LRRT3_HUMAN		CPI-SS025BC51B2	0.225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.272	0.0	0.0	0.0	0.0	0.0	0.0	0.227	0.0	0.181	0.023	0.004	0.042	0.0	0.001	0.0	0.087
NLGN1	Q8N2Q7	False	NLGN1_HUMAN		CPI-SS02BD41E87	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.115	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.041	0.016	0.003	0.003	0.0	0.06	0.0	0.275
NLGN1	Q8N2Q7	False	NLGN1_HUMAN		CPI-SS02FCA14EE	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.115	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.041	0.016	0.003	0.003	0.0	0.06	0.0	0.275
NLGN1	Q8N2Q7	False	NLGN1_HUMAN		CPI-SS0291172CA	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.115	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.041	0.016	0.003	0.003	0.0	0.06	0.0	0.275
NLGN2	Q8NFZ4	False	NLGN2_HUMAN		CPI-SS0C7624AC5	0.822	0.013	0.017	0.02	0.024	0.014	0.012	0.056	0.038	0.66	0.01	0.026	0.035	0.016	0.03	0.043	0.035	0.015	0.018	0.628	0.017	0.018	0.023	0.007	0.007	0.01	0.637	0.044	0.799	0.02	0.015	0.056	0.004	0.002	0.015	0.253
NLGN2	Q8NFZ4	False	NLGN2_HUMAN		CPI-SS01CD44B65	0.822	0.013	0.017	0.02	0.024	0.014	0.012	0.056	0.038	0.66	0.01	0.026	0.035	0.016	0.03	0.043	0.035	0.015	0.018	0.628	0.017	0.018	0.023	0.007	0.007	0.01	0.637	0.044	0.799	0.02	0.015	0.056	0.004	0.002	0.015	0.253
NLGN2	Q8NFZ4	False	NLGN2_HUMAN		CPI-SS0E46B92C2	0.822	0.013	0.017	0.02	0.024	0.014	0.012	0.056	0.038	0.66	0.01	0.026	0.035	0.016	0.03	0.043	0.035	0.015	0.018	0.628	0.017	0.018	0.023	0.007	0.007	0.01	0.637	0.044	0.799	0.02	0.015	0.056	0.004	0.002	0.015	0.253
NLGN3	Q9NZ94	False	NLGN3_HUMAN		CPI-SS0E54A988A	0.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.387	0.0	0.733	0.086	0.003	0.038	0.002	0.017	0.0	0.194
NLGN3	Q9NZ94	False	NLGN3_HUMAN		CPI-SS0219D56DD	0.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.387	0.0	0.733	0.086	0.003	0.038	0.002	0.017	0.0	0.194
NLGN3	Q9NZ94	False	NLGN3_HUMAN		CPI-SS04FC7ADAB	0.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.387	0.0	0.733	0.086	0.003	0.038	0.002	0.017	0.0	0.194
NLGN3	Q9NZ94	False	NLGN3_HUMAN		CPI-SS0F6181D1B	0.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.387	0.0	0.733	0.086	0.003	0.038	0.002	0.017	0.0	0.194
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-SS083BB1EB3	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.0	0.008	0.006	0.0	0.003	0.004	0.004	0.0	0.0	0.103	0.0	0.001	0.0	0.0	0.0	0.0	0.085	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.061
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-SS021718DBF	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.0	0.008	0.006	0.0	0.003	0.004	0.004	0.0	0.0	0.103	0.0	0.001	0.0	0.0	0.0	0.0	0.085	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.061
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-SS075F456AF	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.0	0.008	0.006	0.0	0.003	0.004	0.004	0.0	0.0	0.103	0.0	0.001	0.0	0.0	0.0	0.0	0.085	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.061
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-SS0FD44484F	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.0	0.008	0.006	0.0	0.003	0.004	0.004	0.0	0.0	0.103	0.0	0.001	0.0	0.0	0.0	0.0	0.085	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.061
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-CS049AAD8F5	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.0	0.008	0.006	0.0	0.003	0.004	0.004	0.0	0.0	0.103	0.0	0.001	0.0	0.0	0.0	0.0	0.085	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.061
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-SS08BFFB96E	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.047	0.0	0.008	0.006	0.0	0.003	0.004	0.004	0.0	0.0	0.103	0.0	0.001	0.0	0.0	0.0	0.0	0.085	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.061
ADORA1	P30542	False	AA1R_HUMAN		CPI-CS064B4FE21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.009	0.154	0.012	0.034	0.0	0.0
ADORA1	P30542	False	AA1R_HUMAN		CPI-CS0BCAA5227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.009	0.154	0.012	0.034	0.0	0.0
ADORA1	P30542	False	AA1R_HUMAN		CPI-CS0517F9783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.009	0.154	0.012	0.034	0.0	0.0
ADORA1	P30542	False	AA1R_HUMAN		CPI-CS0521FD886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.009	0.154	0.012	0.034	0.0	0.0
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-CS056D84EB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.033	0.0	0.0
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-CS0FDA0F596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.033	0.0	0.0
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-CS0F865E648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.033	0.0	0.0
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-CS028B98B8F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.033	0.0	0.0
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS05357F38C	0.031	0.021	0.015	0.024	0.015	0.014	0.01	0.014	0.021	0.035	0.016	0.015	0.027	0.013	0.035	0.022	0.017	0.013	0.008	0.042	0.009	0.021	0.021	0.013	0.012	0.015	0.033	0.017	0.024	0.001	0.0	0.008	0.0	0.02	0.016	0.031
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS016DD08B8	0.031	0.021	0.015	0.024	0.015	0.014	0.01	0.014	0.021	0.035	0.016	0.015	0.027	0.013	0.035	0.022	0.017	0.013	0.008	0.042	0.009	0.021	0.021	0.013	0.012	0.015	0.033	0.017	0.024	0.001	0.0	0.008	0.0	0.02	0.016	0.031
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS0D17EA793	0.031	0.021	0.015	0.024	0.015	0.014	0.01	0.014	0.021	0.035	0.016	0.015	0.027	0.013	0.035	0.022	0.017	0.013	0.008	0.042	0.009	0.021	0.021	0.013	0.012	0.015	0.033	0.017	0.024	0.001	0.0	0.008	0.0	0.02	0.016	0.031
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS0985F2C10	0.031	0.021	0.015	0.024	0.015	0.014	0.01	0.014	0.021	0.035	0.016	0.015	0.027	0.013	0.035	0.022	0.017	0.013	0.008	0.042	0.009	0.021	0.021	0.013	0.012	0.015	0.033	0.017	0.024	0.001	0.0	0.008	0.0	0.02	0.016	0.031
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-CS07905F8F4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-CS04EFAFF1F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-CS08D35C881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-CS0F953F172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS09491FBF4	0.253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.282	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.285	0.001	0.002	0.059	0.005	0.004	0.0	0.09
GJA5	P36382	False	CXA5_HUMAN		CPI-SS024F36886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.005	0.112	0.0	0.0
GJA5	P36382	False	CXA5_HUMAN		CPI-SS0E7883ADC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.005	0.112	0.0	0.0
GJA5	P36382	False	CXA5_HUMAN		CPI-SS0F5FC7262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.005	0.112	0.0	0.0
GJA1	P17302	False	CXA1_HUMAN		CPI-SS0C4261737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.001	0.385	0.008	0.005	0.462	0.062	0.0	0.0
GJA1	P17302	False	CXA1_HUMAN		CPI-SS08658BB16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.001	0.385	0.008	0.005	0.462	0.062	0.0	0.0
GJC1	P36383	False	CXG1_HUMAN		CPI-SS062D2530F	0.092	0.0	0.002	0.003	0.002	0.0	0.0	0.0	0.005	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.158	0.0	0.0	0.001	0.0	0.0	0.0	0.14	0.0	0.155	0.024	0.008	0.003	0.11	0.015	0.0	0.05
